Species,Block,Street,Trap,Latitude,Longitude,AddressAccuracy,month,day,Lat_int,Long_int,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,Sunrise_x,Sunset_x,Depth_x,SnowFall_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y,WnvPresent
1,12,64,88,41.673408,-87.599862,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,12,64,88,41.673408,-87.599862,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,12,64,88,41.673408,-87.599862,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,12,64,88,41.673408,-87.599862,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,12,64,88,41.673408,-87.599862,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,12,64,88,41.673408,-87.599862,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,12,64,88,41.673408,-87.599862,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,12,64,88,41.673408,-87.599862,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,12,64,88,41.673408,-87.599862,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,12,64,88,41.673408,-87.599862,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,12,64,88,41.673408,-87.599862,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,12,64,88,41.673408,-87.599862,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,12,64,88,41.673408,-87.599862,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,1
1,12,64,88,41.673408,-87.599862,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,1
1,12,64,88,41.673408,-87.599862,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
4,12,64,88,41.673408,-87.599862,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
6,12,64,88,41.673408,-87.599862,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
2,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
2,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
2,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
2,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
2,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
2,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
2,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
2,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
2,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,10,86,93,41.726465000000005,-87.585413,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
2,81,10,86,41.729669,-87.582699,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,81,10,86,41.729669,-87.582699,5,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
2,24,1,89,41.704572,-87.56566600000001,8,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
2,24,1,89,41.704572,-87.56566600000001,8,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
3,24,1,89,41.704572,-87.56566600000001,8,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,24,1,89,41.704572,-87.56566600000001,8,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
1,24,1,89,41.704572,-87.56566600000001,8,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
4,24,1,89,41.704572,-87.56566600000001,8,07,25,41,-87,85,71,78, 4,61,67,0,13,0438,1918,0,0.0,-1,29.29,30.00,5.8,25,6.6,83,70,77,60,66,0,12,0.00,29.35,29.99,6.4,23,7.0,0
2,41,36,1,41.95469,-87.800991,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,41,36,1,41.95469,-87.800991,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
1,41,36,1,41.95469,-87.800991,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,62,30,8,41.994991,-87.769279,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,79,120,15,41.974089,-87.824812,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,79,120,15,41.974089,-87.824812,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,79,120,15,41.974089,-87.824812,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,15,138,34,41.9216,-87.666455,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,15,138,34,41.9216,-87.666455,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,25,123,35,41.891118,-87.65449100000001,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,25,123,35,41.891118,-87.65449100000001,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
1,25,123,35,41.891118,-87.65449100000001,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,11,134,37,41.867108,-87.654224,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,11,134,37,41.867108,-87.654224,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,11,117,38,41.896282,-87.655232,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,11,117,38,41.896282,-87.655232,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,22,18,41,41.921965,-87.632085,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,53,46,91,41.891126,-87.61156,5,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,65,36,96,41.999128999999996,-87.795585,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,75,37,101,42.01743,-87.68776899999999,8,07,27,42,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,75,37,101,42.01743,-87.68776899999999,8,07,27,42,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,91,126,10,41.981964000000005,-87.812827,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,91,126,10,41.981964000000005,-87.812827,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
1,91,126,10,41.981964000000005,-87.812827,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,36,39,11,41.944869,-87.832763,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,36,39,11,41.944869,-87.832763,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,72,38,16,42.011601,-87.81150600000001,8,07,27,42,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,49,115,20,41.979243,-87.750938,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,58,48,22,41.986921,-87.689778,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,58,48,22,41.986921,-87.689778,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,50,58,24,41.801497999999995,-87.763416,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,53,114,94,41.961743,-87.76007,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,53,114,94,41.961743,-87.76007,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,40,14,95,41.953067,-87.776792,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,40,14,95,41.953067,-87.776792,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,43,13,98,41.878114000000004,-87.629798,3,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,43,13,98,41.878114000000004,-87.629798,3,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,42,41,99,41.958271,-87.702575,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,70,0,104,41.916265,-87.800515,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,70,0,104,41.916265,-87.800515,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,25,77,105,41.846075,-87.716277,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,37,23,123,41.948167,-87.730698,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,45,17,128,41.963976,-87.69181,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,45,17,128,41.963976,-87.69181,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,46,33,4,41.964242,-87.757639,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,46,33,4,41.964242,-87.757639,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,60,15,7,41.990284,-87.797127,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,60,15,7,41.990284,-87.797127,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,70,35,9,42.008314,-87.77792099999999,9,07,27,42,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,70,35,9,42.008314,-87.77792099999999,9,07,27,42,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,61,28,12,41.991429,-87.747113,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,61,28,12,41.991429,-87.747113,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,68,116,29,41.921177,-87.79518,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,68,116,29,41.921177,-87.79518,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,30,99,32,41.857402,-87.694991,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
1,30,99,32,41.857402,-87.694991,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,11,55,36,41.868142,-87.696269,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,25,87,40,41.846283,-87.656913,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,18,128,127,41.966986999999996,-87.674677,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,18,128,127,41.966986999999996,-87.674677,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,61,121,13,41.923738,-87.785288,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,12,125,18,42.010412,-87.66214000000001,8,07,27,42,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,10,19,23,41.899229999999996,-87.716788,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,10,19,23,41.899229999999996,-87.716788,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,33,43,97,41.94016,-87.794896,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,49,137,5,41.962728000000006,-87.748367,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,30,68,27,41.836644,-87.677737,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
3,30,68,27,41.836644,-87.677737,8,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
2,17,40,30,41.911823999999996,-87.726737,9,07,27,41,-87,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1,0
